epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/person,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
11,2749,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2799,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2849,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2879,,,,,,,,,,,,,,,,,,,,,,,,,,0.381921648979187,0.7145358920097351,5.583333492279053,6.816666603088379,5.833333492279053,5.516666889190674,5.7833333015441895,1.6666666269302368,0.7678914070129395,0.43212270736694336,0.5919042229652405,8.39553165435791,0.018511461094021797,0.018736017867922783,0.018783243373036385,0.018614165484905243,0.02227933146059513,1.021531105041504,0.9621808528900146,1.0129953622817993,1.027194619178772,1.0090104341506958,0.28400057554244995,0.2832529842853546,0.2838151752948761,0.2829633057117462,0.3049667179584503,0.7437878847122192,0.381921648979187,0.3285674452781677,0.5534777641296387,0.7320573925971985,0.6978335380554199
11,2879,83.51249694824219,73.72916412353516,80.88749694824219,82.13333129882812,78.28333282470703,4.166666507720947,10.658061027526855,0.0193173810839653,0.019822057336568832,0.0195019468665123,0.019414057955145836,0.02249957248568535,1.5669209957122803,1.5459452867507935,1.507721185684204,1.558183193206787,1.3440827131271362,0.257665753364563,0.26116371154785156,0.26010939478874207,0.25805434584617615,0.27922114729881287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2899,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2949,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2999,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3049,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3099,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
